E_COMMODITY,E_COMMODITY_SDESC,CTY_CODE,Aug,Sep,Oct
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,0027,876031.0,820058.0,912231.0
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,4120,164664.0,27959.0,133943.0
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,4XXX,368945.0,39811.0,296488.0
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,5200,236025.0,50000.0,134671.0
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,5590,828584.0,329057.0,866109.0
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,6021,171597.0,2829.0,80625.0
8471,AUTOMATIC DATA PROCESS MACHINES; MAGN READER ETC,6XXX,532205.0,2829.0,296940.0
847130,PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT > 10 KG,5XXX,2166763.0,1475413.0,1486762.0
847141,"DIGITAL ADP MACH,WITH CP UNIT,INPUT,OUTPUT, NESOI",0022,238284.0,30575.0,402294.0
847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",0014,987031.0,219591.0,1002250.0
847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",0022,182471.0,11852.0,58477.0
847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",0026,987031.0,219591.0,1002250.0
847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",0027,804560.0,219591.0,645753.0
847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",5590,791280.0,219591.0,645753.0
847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",5XXX,987031.0,219591.0,793107.0
847160,"ADP INPUT OR OUTPUT UNITS, STORAGE OR NOT, NESOI",0014,50304.0,17093.0,278907.0
847160,"ADP INPUT OR OUTPUT UNITS, STORAGE OR NOT, NESOI",0026,50304.0,17093.0,278907.0
847160,"ADP INPUT OR OUTPUT UNITS, STORAGE OR NOT, NESOI",5XXX,232584.0,17093.0,264813.0
847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",0022,93279.0,30788.0,35660.0
847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",6021,35669.0,2829.0,33155.0
847180,"AUTOMATIC DATA PROCESSING UNITS, N.E.S.O.I.",6XXX,35669.0,2829.0,33155.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,0003,189031.0,4785.0,103488.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,0014,1492697.0,560510.0,990478.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,0022,614917.0,13726.0,217674.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,0023,189031.0,4785.0,103488.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,0025,189031.0,4785.0,103488.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,0026,1638997.0,564043.0,990478.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,4280,76730.0,4785.0,103488.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,4XXX,189031.0,4785.0,103488.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,5700,97361.0,32550.0,330384.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,5830,889337.0,3440.0,28950.0
8473,PARTS ETC FOR TYPEWRITERS & OTHER OFFICE MACHINES,5XXX,1618801.0,678808.0,990451.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,0003,189031.0,4785.0,103488.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,0014,1298756.0,555102.0,990478.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,0022,400479.0,4785.0,217674.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,0023,189031.0,4785.0,103488.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,0025,189031.0,4785.0,103488.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,0026,1424559.0,555102.0,990478.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,4280,76730.0,4785.0,103488.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,4XXX,189031.0,4785.0,103488.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,5700,97361.0,32550.0,330384.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,5830,889337.0,3440.0,28950.0
847330,PARTS & ACCESSORIES FOR ADP MACHINES & UNITS,5XXX,1424860.0,673400.0,990451.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",0021,1908764.0,81958.0,172441.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",0024,1901501.0,74369.0,151291.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",0027,61885.0,6242.0,79961.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",3370,1875684.0,74369.0,128039.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",3XXX,1901501.0,74369.0,151291.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",4XXX,63209.0,14033.0,66886.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",5600,56310.0,6242.0,24897.0
8474,"MACHINERY FOR SORTING SCREENING ETC MINERALS, PTS",5XXX,1455498.0,226726.0,244601.0
847490,PARTS OF MACH FOR SORTING ETC EARTH STONE ORES ETC,0027,61885.0,6242.0,28007.0
847490,PARTS OF MACH FOR SORTING ETC EARTH STONE ORES ETC,4XXX,63209.0,14033.0,66886.0
847490,PARTS OF MACH FOR SORTING ETC EARTH STONE ORES ETC,5600,56310.0,6242.0,24897.0
8477,"MACHINERY FOR WORKING RUBBER & PLAST ETC NESOI, PT",0022,111973.0,18022.0,236255.0
847790,PTS MACH FOR WORK RUBBER/PLAST/MFG RBBR/PLSTC PROD,0014,377607.0,72908.0,81805.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",0003,976697.0,472529.0,1127422.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",0022,4023211.0,2179410.0,2413928.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",0023,662201.0,472529.0,1127422.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",0025,969081.0,472529.0,1127422.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",0027,1022428.0,777209.0,841756.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",4XXX,1022475.0,472529.0,1127422.0
8479,"MACHINES ETC HAVING INDIVIDUAL FUNCTIONS NESOI, PT",5590,778206.0,89723.0,563465.0
847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION NESOI,0027,816925.0,528776.0,700667.0
847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION NESOI,5590,758024.0,15146.0,458030.0
847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,0003,588492.0,472529.0,1118632.0
847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,0022,1505300.0,1125703.0,1838912.0
847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,0023,570894.0,472529.0,1118632.0
847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,0025,583995.0,472529.0,1118632.0
847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,4XXX,621325.0,472529.0,1118632.0
847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,5880,447709.0,110491.0,169454.0
8480,MOLDING BOXES FOR METAL FOUNDRY; MOLD BASES ETC,5XXX,102868.0,12924.0,135119.0
8481,"TAPS, COCKS, VALVES ETC FOR PIPES, TANKS ETC, PTS",0003,136274.0,5411.0,170415.0
8481,"TAPS, COCKS, VALVES ETC FOR PIPES, TANKS ETC, PTS",0023,152466.0,75461.0,170415.0
8481,"TAPS, COCKS, VALVES ETC FOR PIPES, TANKS ETC, PTS",0025,136274.0,5411.0,170415.0
8481,"TAPS, COCKS, VALVES ETC FOR PIPES, TANKS ETC, PTS",4XXX,152466.0,75461.0,170415.0
8481,"TAPS, COCKS, VALVES ETC FOR PIPES, TANKS ETC, PTS",5600,169172.0,119205.0,186627.0
848120,VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISSIONS,5880,189503.0,137150.0,196710.0
848130,CHECK VALVES,0022,96628.0,25237.0,58343.0
848140,SAFETY OR RELIEF VALVES,0022,56768.0,48783.0,171475.0
848190,PTS F TAPS ETC F PIPE VAT INC PRESS & THERMO CNTRL,0022,166488.0,89919.0,96378.0
848190,PTS F TAPS ETC F PIPE VAT INC PRESS & THERMO CNTRL,5880,22804.0,16982.0,28954.0
8482,BALL OR ROLLER BEARINGS AND PARTS,0027,161560.0,44223.0,128503.0
8482,BALL OR ROLLER BEARINGS AND PARTS,5590,150358.0,4619.0,31842.0
848210,BALL BEARINGS,5880,30626.0,28802.0,30850.0
848220,"TAPERED ROLL BRG, INCL CONE & ROLLER ASSEMBLIES",5590,36670.0,4619.0,10212.0
848250,CYLIND ROLLER BEARING INCL CAGE AND ROLL ASSEM NES,0014,264070.0,151717.0,268174.0
848250,CYLIND ROLLER BEARING INCL CAGE AND ROLL ASSEM NES,0022,202906.0,46328.0,220582.0
848250,CYLIND ROLLER BEARING INCL CAGE AND ROLL ASSEM NES,0026,264070.0,155221.0,268174.0
848250,CYLIND ROLLER BEARING INCL CAGE AND ROLL ASSEM NES,5880,131375.0,46328.0,213736.0
848250,CYLIND ROLLER BEARING INCL CAGE AND ROLL ASSEM NES,5XXX,253240.0,155221.0,261328.0
848299,"PARTS OF BEARINGS, NESOI",5800,24344.0,15748.0,32398.0
8483,"TRANSMISSION SHAFTS, BEARINGS, GEARS ETC; PARTS",0014,5824247.0,5473095.0,5546833.0
8483,"TRANSMISSION SHAFTS, BEARINGS, GEARS ETC; PARTS",5700,2181053.0,1641799.0,3203855.0
8483,"TRANSMISSION SHAFTS, BEARINGS, GEARS ETC; PARTS",5800,665960.0,62115.0,384687.0
848310,"TRANSMISSION SHAFTS (INC CAM-&CRANK-SHAFT), ETC.",0022,139365.0,25759.0,43307.0
848310,"TRANSMISSION SHAFTS (INC CAM-&CRANK-SHAFT), ETC.",0027,72619.0,3227.0,106515.0
848310,"TRANSMISSION SHAFTS (INC CAM-&CRANK-SHAFT), ETC.",5600,9300.0,3227.0,78983.0
848310,"TRANSMISSION SHAFTS (INC CAM-&CRANK-SHAFT), ETC.",5880,108267.0,10510.0,22528.0
848330,BEARING HOUSINGS; PLAIN SHAFT BEARINGS,5700,87579.0,80907.0,1125714.0
848330,BEARING HOUSINGS; PLAIN SHAFT BEARINGS,5880,39100.0,3999.0,91502.0
848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",0014,1685963.0,841434.0,1833993.0
848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",0022,716555.0,470160.0,552018.0
848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",0026,1763963.0,1424402.0,1865993.0
848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",5700,719917.0,427836.0,1434776.0
848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",5800,441262.0,34454.0,323592.0
848340,"GEARS; BALL OR ROLLER SCREWS; GEAR BOXES, ETC",5XXX,1685963.0,1427529.0,1961847.0
848360,CLUTCHES & SHAFT COUPLINGS (INC UNIVERSAL JOINTS),0022,248996.0,98540.0,215598.0
848360,CLUTCHES & SHAFT COUPLINGS (INC UNIVERSAL JOINTS),5880,197705.0,98540.0,200740.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",0014,1341869.0,619995.0,732449.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",0026,1358166.0,638225.0,732449.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",5590,108576.0,76618.0,100836.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",5600,49370.0,19784.0,254579.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",5700,687261.0,231505.0,241138.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",5XXX,1321707.0,673038.0,694994.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",6021,40495.0,11891.0,37455.0
848390,"TOOTHED WHEELS,CHAIN SPROCKETS&OTH TRANS ELEM; PTS",6XXX,40495.0,23063.0,37455.0
848420,MECHANICAL SEALS,0014,65779.0,20996.0,114155.0
848420,MECHANICAL SEALS,0026,65779.0,20996.0,114155.0
848420,MECHANICAL SEALS,5XXX,65779.0,20996.0,114155.0
848490,SETS OR ASSORTMENTS OF GASKETS AND SIMILAR JOINTS,5880,102456.0,16747.0,18338.0
8486,"MACH,APP MANUF SEMICON BOULES ETC;C84 NT 11(C);PT",0014,5711424.0,3509335.0,9162682.0
8486,"MACH,APP MANUF SEMICON BOULES ETC;C84 NT 11(C);PT",0026,5711424.0,3509335.0,9162682.0
8486,"MACH,APP MANUF SEMICON BOULES ETC;C84 NT 11(C);PT",5700,3924989.0,1583322.0,6018648.0
8486,"MACH,APP MANUF SEMICON BOULES ETC;C84 NT 11(C);PT",5830,209270.0,165676.0,1136221.0
8486,"MACH,APP MANUF SEMICON BOULES ETC;C84 NT 11(C);PT",5XXX,5711424.0,3509335.0,9162682.0
848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC IC,0014,5397357.0,2655224.0,8567176.0
848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC IC,0026,5397357.0,2655224.0,8567176.0
848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC IC,5700,3911089.0,1249090.0,5939928.0
848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC IC,5830,160310.0,66990.0,921136.0
848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC IC,5XXX,5397357.0,2655224.0,8567176.0
8487,"MACHINERY PARTS, NOT CONT ELECTIC CON, ETC,NES",5600,11092.0,6418.0,14150.0
848710,SHIPS' OR BOATS' PROPELLERS & BLADES THEREOF,0014,6823.0,2567.0,8175.0
848710,SHIPS' OR BOATS' PROPELLERS & BLADES THEREOF,0026,6823.0,2567.0,8175.0
848710,SHIPS' OR BOATS' PROPELLERS & BLADES THEREOF,5700,6823.0,2567.0,8175.0
848710,SHIPS' OR BOATS' PROPELLERS & BLADES THEREOF,5XXX,6823.0,2567.0,8175.0
848790,"MACHINERY PARTS, NON-ELECTRIC, NESOI",5600,11092.0,6418.0,14150.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,0003,11839060.0,4822788.0,6536064.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,0017,127553.0,20508.0,180780.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,0023,11882470.0,4989645.0,7514070.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,0025,11542067.0,4599598.0,5754958.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,0028,113253.0,20508.0,180780.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,2050,30345.0,3371.0,12800.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,2XXX,344554.0,20508.0,206010.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,3510,147041.0,3532.0,49807.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,4280,3915520.0,958090.0,2415974.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,4XXX,14092132.0,6176128.0,8312711.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,5330,6062463.0,5680822.0,5809925.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,5520,3885805.0,1244552.0,3011868.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,5600,429587.0,315447.0,502444.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,5650,2136461.0,996288.0,2979085.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,5820,1839291.0,1022792.0,1953305.0
85,ELECTRIC MACHINERY ETC; SOUND EQUIP; TV EQUIP; PTS,5880,18807569.0,15423172.0,16743495.0
8501,ELECTRIC MOTORS AND GENERATORS (NO SETS),5600,26082.0,9067.0,107480.0
8501,ELECTRIC MOTORS AND GENERATORS (NO SETS),5650,59426.0,11559.0,468741.0
8501,ELECTRIC MOTORS AND GENERATORS (NO SETS),5700,846298.0,560472.0,653633.0
8501,ELECTRIC MOTORS AND GENERATORS (NO SETS),5820,153976.0,151440.0,275381.0
850110,ELECTRIC MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,0014,274627.0,134096.0,601864.0
850110,ELECTRIC MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,0026,277627.0,136901.0,601864.0
850110,ELECTRIC MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,5700,100660.0,64200.0,230333.0
850110,ELECTRIC MOTORS OF AN OUTPUT NOT EXCEEDING 37.5 W,5XXX,182241.0,134096.0,601864.0
850120,UNIVERSAL AC/DC MOTORS OF AN OUTPUT > 37.5 W,0014,24196.0,19187.0,35358.0
850120,UNIVERSAL AC/DC MOTORS OF AN OUTPUT > 37.5 W,0026,24196.0,19187.0,35358.0
850120,UNIVERSAL AC/DC MOTORS OF AN OUTPUT > 37.5 W,5XXX,24196.0,19187.0,35358.0
850131,DC MOTORS & GENERATORS W OUTPUT N OV 750 W,5700,193945.0,85534.0,146240.0
850140,"AC MOTORS NESOI, SINGLE-PHASE",0014,527455.0,414967.0,430714.0
850140,"AC MOTORS NESOI, SINGLE-PHASE",0022,174111.0,17138.0,47743.0
850140,"AC MOTORS NESOI, SINGLE-PHASE",0026,527455.0,420667.0,430714.0
850140,"AC MOTORS NESOI, SINGLE-PHASE",0027,199368.0,114911.0,200952.0
850140,"AC MOTORS NESOI, SINGLE-PHASE",5800,131081.0,8153.0,23705.0
850152,"AC MOTORS,MULTI-PHASE;OUTPUT > 750W NOT OVER 75 KW",5800,197386.0,6360.0,14968.0
850152,"AC MOTORS,MULTI-PHASE;OUTPUT > 750W NOT OVER 75 KW",6021,52550.0,2767.0,6465.0
850152,"AC MOTORS,MULTI-PHASE;OUTPUT > 750W NOT OVER 75 KW",6XXX,52550.0,2767.0,6465.0
850211,"GENERATING SETS, ELC, DIESEL, =< 75KVA OUTPUT",0014,104146.0,26523.0,101907.0
850211,"GENERATING SETS, ELC, DIESEL, =< 75KVA OUTPUT",0022,104146.0,26523.0,101907.0
850211,"GENERATING SETS, ELC, DIESEL, =< 75KVA OUTPUT",0026,104146.0,26523.0,101907.0
850211,"GENERATING SETS, ELC, DIESEL, =< 75KVA OUTPUT",5880,104146.0,26523.0,101907.0
850211,"GENERATING SETS, ELC, DIESEL, =< 75KVA OUTPUT",5XXX,104146.0,26523.0,101907.0
850220,GENERATING SET W SPARK-IGNITION INT COMBUSTION ENG,0014,48241.0,17647.0,106011.0
850220,GENERATING SET W SPARK-IGNITION INT COMBUSTION ENG,0022,41247.0,17647.0,101319.0
850220,GENERATING SET W SPARK-IGNITION INT COMBUSTION ENG,0026,48241.0,17647.0,106011.0
850220,GENERATING SET W SPARK-IGNITION INT COMBUSTION ENG,5880,41247.0,17647.0,101319.0
850220,GENERATING SET W SPARK-IGNITION INT COMBUSTION ENG,5XXX,48241.0,17647.0,106011.0
8503,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0014,390002.0,385581.0,474743.0
8503,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0026,390002.0,385581.0,474743.0
8503,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0027,107732.0,57957.0,282867.0
8503,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",5590,18412.0,11733.0,266793.0
8503,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",5XXX,372811.0,327385.0,469576.0
850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0014,390002.0,385581.0,474743.0
850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0026,390002.0,385581.0,474743.0
850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",0027,107732.0,57957.0,282867.0
850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",5590,18412.0,11733.0,266793.0
850300,"PARTS OF ELECTRIC MOTORS, GENERATORS & SETS",5XXX,372811.0,327385.0,469576.0
8504,"ELEC TRANS, STATIC CONV & INDUCT, ADP PWR SUPP, PT",5330,8099.0,5475.0,18350.0
8504,"ELEC TRANS, STATIC CONV & INDUCT, ADP PWR SUPP, PT",5650,137579.0,3652.0,37256.0
8504,"ELEC TRANS, STATIC CONV & INDUCT, ADP PWR SUPP, PT",5820,180967.0,66444.0,252907.0
850431,"TRANSFORMERS NESOI, POWER HANDLING CAP NOV 1 KVA",0014,53720.0,16640.0,34619.0
850431,"TRANSFORMERS NESOI, POWER HANDLING CAP NOV 1 KVA",0026,53720.0,16640.0,34619.0
850431,"TRANSFORMERS NESOI, POWER HANDLING CAP NOV 1 KVA",5XXX,53720.0,16640.0,34619.0
850433,"TRANSF NESOI, POWER HANDLING CAP >16 NOV 500 KVA",5XXX,21738.0,8669.0,22685.0
850440,STATIC CONVERTERS; ADP POWER SUPPLIES,5820,94762.0,61250.0,230838.0
850450,ELECTRICAL INDUCTORS NESOI,4210,19284.0,11570.0,23140.0
850511,PERMANENT MAGNETS MADE OF METAL,0022,34427.0,4909.0,61266.0
8506,"PRIMARY CELLS & BATTERIES, PARTS",0021,76984.0,6850.0,107520.0
8506,"PRIMARY CELLS & BATTERIES, PARTS",5880,272203.0,112528.0,216861.0
850650,"PRIMARY CELLS AND BATTERIES, LITHIUM",0014,223330.0,46092.0,98315.0
850650,"PRIMARY CELLS AND BATTERIES, LITHIUM",0022,206547.0,46092.0,89768.0
850650,"PRIMARY CELLS AND BATTERIES, LITHIUM",0026,223330.0,46092.0,98315.0
850650,"PRIMARY CELLS AND BATTERIES, LITHIUM",5880,206547.0,28184.0,89768.0
850650,"PRIMARY CELLS AND BATTERIES, LITHIUM",5XXX,223330.0,28184.0,98315.0
8507,"ELECTRIC STORAGE BATTERIES, INCL SEPARATORS, PARTS",0022,3218419.0,3089461.0,4566868.0
8507,"ELECTRIC STORAGE BATTERIES, INCL SEPARATORS, PARTS",0023,657164.0,540102.0,2214734.0
8507,"ELECTRIC STORAGE BATTERIES, INCL SEPARATORS, PARTS",4120,215780.0,197399.0,349283.0
8507,"ELECTRIC STORAGE BATTERIES, INCL SEPARATORS, PARTS",5570,15875.0,5096.0,5913.0
8507,"ELECTRIC STORAGE BATTERIES, INCL SEPARATORS, PARTS",5700,1682821.0,662637.0,909556.0
8507,"ELECTRIC STORAGE BATTERIES, INCL SEPARATORS, PARTS",5830,243707.0,78012.0,120000.0
850720,LEAD-ACID STORAGE BATTERIES NESOI,0023,648079.0,540102.0,1029727.0
850720,LEAD-ACID STORAGE BATTERIES NESOI,4120,206695.0,197399.0,349283.0
850720,LEAD-ACID STORAGE BATTERIES NESOI,5700,1098105.0,662637.0,870906.0
850720,LEAD-ACID STORAGE BATTERIES NESOI,5830,243707.0,78012.0,120000.0
850790,PTS ELECT STORAGE BATTERIES INC SEPARATORS THEREOF,0014,90685.0,47343.0,115674.0
850790,PTS ELECT STORAGE BATTERIES INC SEPARATORS THEREOF,0026,90685.0,47343.0,115674.0
850790,PTS ELECT STORAGE BATTERIES INC SEPARATORS THEREOF,5XXX,90685.0,47343.0,115674.0
8509,ELECTROMECH DOMESTIC APPLIANCES; PARTS,0021,60135.0,9034.0,16155.0
8509,ELECTROMECH DOMESTIC APPLIANCES; PARTS,5830,655376.0,3453.0,210540.0
8510,"ELECTRIC SHAVERS, HAIR CLIPPERS & REMOV APP; PTS",0023,728907.0,6228.0,29541.0
8510,"ELECTRIC SHAVERS, HAIR CLIPPERS & REMOV APP; PTS",4120,21353.0,6228.0,29541.0
8510,"ELECTRIC SHAVERS, HAIR CLIPPERS & REMOV APP; PTS",4XXX,728907.0,6228.0,29541.0
851030,"HAIR-REMOVING APPLIANCES, W/ SELF-CONT ELEC MOTOR",0022,7188.0,6228.0,29541.0
851030,"HAIR-REMOVING APPLIANCES, W/ SELF-CONT ELEC MOTOR",0023,7188.0,6228.0,29541.0
851030,"HAIR-REMOVING APPLIANCES, W/ SELF-CONT ELEC MOTOR",4120,7188.0,6228.0,29541.0
851030,"HAIR-REMOVING APPLIANCES, W/ SELF-CONT ELEC MOTOR",4XXX,7188.0,6228.0,29541.0
8511,ELECTRIC IGNITION ETC EQUIP; GENERATORS; PARTS,0027,64785.0,13318.0,13820.0
8511,ELECTRIC IGNITION ETC EQUIP; GENERATORS; PARTS,5600,52187.0,4852.0,9618.0
8511,ELECTRIC IGNITION ETC EQUIP; GENERATORS; PARTS,5700,768830.0,454897.0,558914.0
8511,ELECTRIC IGNITION ETC EQUIP; GENERATORS; PARTS,6XXX,16221.0,7500.0,24993.0
851110,INTERNAL COMBUSTION ENGINE SPARK PLUGS,0014,70962.0,10153.0,44967.0
851110,INTERNAL COMBUSTION ENGINE SPARK PLUGS,0022,27470.0,5785.0,33469.0
851110,INTERNAL COMBUSTION ENGINE SPARK PLUGS,0026,140015.0,10153.0,44967.0
851110,INTERNAL COMBUSTION ENGINE SPARK PLUGS,5880,19287.0,5785.0,33469.0
851130,DISTRIBUTORS; IGNITION COILS,5700,657504.0,328752.0,438336.0
851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS,0014,165065.0,18681.0,108066.0
851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS,0022,112490.0,13829.0,87441.0
851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS,0026,165065.0,18681.0,108066.0
851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS,5880,112490.0,13829.0,82208.0
851140,INTERNAL COMBUSTION ENGINE STARTER MOTORS,5XXX,165065.0,18681.0,102833.0
851180,ELECT IGNTN/START EQ F SPARK/COMP ENG; GENRT NESOI,0014,36214.0,2882.0,8055.0
851180,ELECT IGNTN/START EQ F SPARK/COMP ENG; GENRT NESOI,0026,36214.0,2882.0,8055.0
851180,ELECT IGNTN/START EQ F SPARK/COMP ENG; GENRT NESOI,5XXX,27456.0,2882.0,8055.0
8512,"ELECTRIC LIGHT ETC EQUIP; WINDSH WIPERS ETC, PARTS",0027,143088.0,49338.0,162331.0
8512,"ELECTRIC LIGHT ETC EQUIP; WINDSH WIPERS ETC, PARTS",5800,129998.0,8916.0,48751.0
851220,ELECT LIGHTING/VISUAL SIGNLNG EQ EX FOR BICYCLES,5800,101420.0,8916.0,48751.0
8513,PORTABLE ELEC LAMPS FUNCTION BY OWN ENERGY SOURCE,0022,106262.0,99627.0,917920.0
