I_COMMODITY,I_COMMODITY_SDESC,CTY_CODE,Aug,Sep,Oct
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",0003,29680.0,11839.0,23285.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",0022,29680.0,11839.0,35948.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",0023,29680.0,11839.0,26430.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",0025,29680.0,11839.0,23285.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",0027,29113.0,13034.0,24518.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",5330,1037582.0,314075.0,688947.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",5350,205178.0,113761.0,238630.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",5380,4482.0,2925.0,9816.0
630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",5550,24293.0,13034.0,24518.0
630259,OTHER TABLE LINEN OF TEXTILE MATERIALS NESOI,0014,269633.0,186886.0,335365.0
630259,OTHER TABLE LINEN OF TEXTILE MATERIALS NESOI,0026,269633.0,192866.0,372618.0
630259,OTHER TABLE LINEN OF TEXTILE MATERIALS NESOI,0027,7429.0,5980.0,29335.0
630259,OTHER TABLE LINEN OF TEXTILE MATERIALS NESOI,5700,262204.0,186886.0,276086.0
630259,OTHER TABLE LINEN OF TEXTILE MATERIALS NESOI,5XXX,289705.0,205490.0,365141.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,0014,12589017.0,8318974.0,9116723.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,0026,13129125.0,9180756.0,9505657.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5330,3651493.0,2885723.0,3976636.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5350,2518462.0,1747069.0,4093273.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5380,980960.0,121588.0,664629.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5700,12532633.0,8316432.0,9090194.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5800,13327.0,1691.0,19240.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5880,43057.0,851.0,2746.0
630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,5XXX,20284260.0,13935136.0,18240195.0
630291,TOILET & KITCHEN LINEN OF COTTON FABRIC EXC TERRY,0022,117001.0,15080.0,84983.0
630291,TOILET & KITCHEN LINEN OF COTTON FABRIC EXC TERRY,4XXX,112873.0,60586.0,78906.0
630291,TOILET & KITCHEN LINEN OF COTTON FABRIC EXC TERRY,5330,185982.0,125698.0,429245.0
630291,TOILET & KITCHEN LINEN OF COTTON FABRIC EXC TERRY,5350,251647.0,24459.0,60022.0
630293,TOILET & KITCHEN LINEN OF MANMADE FIBERS,5800,108328.0,14944.0,50926.0
630293,TOILET & KITCHEN LINEN OF MANMADE FIBERS,5830,26340.0,2884.0,14467.0
6303,CURTAINS & INTERIOR BLINDS; CURTAIN & BED VALANCES,0027,570158.0,134506.0,140747.0
6303,CURTAINS & INTERIOR BLINDS; CURTAIN & BED VALANCES,5330,109394.0,69396.0,177477.0
6303,CURTAINS & INTERIOR BLINDS; CURTAIN & BED VALANCES,5350,224485.0,109980.0,325178.0
6303,CURTAINS & INTERIOR BLINDS; CURTAIN & BED VALANCES,5570,336927.0,23415.0,94735.0
6303,CURTAINS & INTERIOR BLINDS; CURTAIN & BED VALANCES,5800,93014.0,35110.0,40449.0
6303,CURTAINS & INTERIOR BLINDS; CURTAIN & BED VALANCES,5830,124881.0,48198.0,68216.0
630391,"CURTAIN & INTERIOR BLINDS/BED VALANCES, NESOI, COT",5330,90828.0,52042.0,166529.0
630391,"CURTAIN & INTERIOR BLINDS/BED VALANCES, NESOI, COT",5350,134890.0,101157.0,288846.0
630391,"CURTAIN & INTERIOR BLINDS/BED VALANCES, NESOI, COT",5XXX,2146997.0,1203783.0,1490427.0
630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",5350,89595.0,8823.0,36332.0
630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",5570,336927.0,23415.0,94735.0
630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",5800,93014.0,35110.0,40449.0
630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",5830,124881.0,48198.0,68216.0
630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",5880,8038.0,1897.0,4241.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,0003,43592.0,11660.0,48212.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,0022,63527.0,29782.0,242692.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,0023,54071.0,16384.0,50562.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,0025,43292.0,10591.0,48212.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,0027,118871.0,78510.0,424238.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,4759,43292.0,10122.0,31748.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,5380,29949.0,18955.0,39876.0
6304,FURNISHING ARTICLES OF TEXTILE MATERIALS NESOI,5600,53298.0,7279.0,318287.0
630411,"BEDSPREADS, KNITTED OR CROCHETED TEXTILES",0014,1132256.0,756070.0,944535.0
630411,"BEDSPREADS, KNITTED OR CROCHETED TEXTILES",0026,1137656.0,756070.0,944535.0
630411,"BEDSPREADS, KNITTED OR CROCHETED TEXTILES",5700,1132256.0,756070.0,944535.0
630411,"BEDSPREADS, KNITTED OR CROCHETED TEXTILES",5XXX,1137656.0,756070.0,944535.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",0003,32422.0,10122.0,19940.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",0014,1327198.0,1030572.0,1225860.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",0022,37410.0,15748.0,19940.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",0023,32422.0,10122.0,19940.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",0025,32422.0,10122.0,19940.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",0026,1327198.0,1030572.0,1225860.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",4759,32422.0,10122.0,19940.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",4XXX,32422.0,10122.0,19940.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",5330,101169.0,58224.0,280156.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",5380,18435.0,2135.0,28145.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",5700,1322210.0,1024946.0,1225860.0
630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",5XXX,1446802.0,1090931.0,1534161.0
630491,OTH FURN ART EXC HEADING 9404 NESOI KNIT/CROCHETED,0027,80378.0,74509.0,185200.0
630491,OTH FURN ART EXC HEADING 9404 NESOI KNIT/CROCHETED,5600,31411.0,6587.0,185200.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,0014,2938243.0,2464250.0,2940289.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,0026,2946845.0,2466162.0,3013025.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,0027,29319.0,2604.0,205823.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,5520,8602.0,1912.0,71863.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,5600,20717.0,692.0,133087.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,5700,2913878.0,2463558.0,2612202.0
630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,5XXX,3679605.0,3076888.0,3457425.0
630493,OTHER FURN ART NT 9404 NESOI NT KT/CROCHET SYN FIB,0023,2232.0,1538.0,11360.0
630493,OTHER FURN ART NT 9404 NESOI NT KT/CROCHET SYN FIB,0027,1980.0,1397.0,31107.0
630493,OTHER FURN ART NT 9404 NESOI NT KT/CROCHET SYN FIB,5520,1980.0,1397.0,31107.0
630499,OTH FURN ART EXC HEADNG 9404 NESOI N/KT/CR OTH MAT,0014,668930.0,590062.0,1161970.0
630499,OTH FURN ART EXC HEADNG 9404 NESOI N/KT/CR OTH MAT,0026,669554.0,590062.0,1240828.0
630499,OTH FURN ART EXC HEADNG 9404 NESOI N/KT/CR OTH MAT,5700,667760.0,590062.0,1142121.0
630499,OTH FURN ART EXC HEADNG 9404 NESOI N/KT/CR OTH MAT,5XXX,740394.0,724605.0,1275650.0
6305,SACKS & BAGS OF TEXTILE MATERIAL FOR PACKING GOODS,5550,576679.0,282272.0,310496.0
630510,SACK & BAG FOR PKG GOOD JUTE/BAST FIB OF HEAD 5303,5330,27750.0,15017.0,43981.0
630520,SACKS & BAGS KIND USED FOR PACKING OF GOODS COTTON,0027,66504.0,5509.0,147854.0
630533,SACK & BAG FOR PKG GOOD MMADE MAT POLYETHYLENE,0027,1171004.0,1066000.0,1308969.0
630533,SACK & BAG FOR PKG GOOD MMADE MAT POLYETHYLENE,5550,576679.0,282272.0,310496.0
630533,SACK & BAG FOR PKG GOOD MMADE MAT POLYETHYLENE,5600,197706.0,91864.0,262036.0
630539,SACK & BAG FOR PKG GOOD MANMADE TEXTILE MAT NESOI,0022,12650.0,494.0,988.0
6306,"TARPAULINS, SAILS, AWNINGS, TENTS, ETC.",5380,1900180.0,1750416.0,4734533.0
630622,"TENTS, OF SYNTHETIC FIBERS",5380,1900180.0,1673692.0,4694742.0
630622,"TENTS, OF SYNTHETIC FIBERS",5XXX,14486101.0,11768508.0,13549460.0
630630,"SAILS FOR BOATS, SAILBOARDS OR LANDCRAFT",0014,84589.0,12826.0,46362.0
630630,"SAILS FOR BOATS, SAILBOARDS OR LANDCRAFT",0026,84589.0,12826.0,46362.0
630630,"SAILS FOR BOATS, SAILBOARDS OR LANDCRAFT",5700,84589.0,12343.0,46362.0
630630,"SAILS FOR BOATS, SAILBOARDS OR LANDCRAFT",5XXX,84589.0,12826.0,46362.0
630690,"CAMPING GOODS OF TEXTILES, NESOI",0027,104515.0,2998.0,58635.0
630690,"CAMPING GOODS OF TEXTILES, NESOI",5520,104515.0,2998.0,58635.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,4210,35583.0,1188.0,65364.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,4279,50417.0,20626.0,51796.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5350,2643930.0,1503273.0,2690261.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5360,211483.0,56279.0,333688.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5380,501231.0,259469.0,494051.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5460,722555.0,254562.0,254897.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5490,1307278.0,1096843.0,1518146.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5650,295754.0,77845.0,456188.0
6307,MADE-UP ARTICLES OF TEXTILE MATERIALS NESOI,5820,149907.0,119480.0,157249.0
630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",5350,1865758.0,1076062.0,2120345.0
630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",5380,416200.0,118790.0,338547.0
630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",5520,407707.0,321938.0,634623.0
630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",5550,2117.0,744.0,1391.0
630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",5800,409049.0,245353.0,258087.0
630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",5830,58844.0,15204.0,402164.0
630720,"LIFE JACKETS AND LIFE BELTS, OF TEXTILE MATERIAL",0014,1300158.0,1205687.0,1963381.0
630720,"LIFE JACKETS AND LIFE BELTS, OF TEXTILE MATERIAL",0026,2426185.0,1643035.0,2110589.0
630720,"LIFE JACKETS AND LIFE BELTS, OF TEXTILE MATERIAL",5700,1213694.0,1205687.0,1874206.0
630720,"LIFE JACKETS AND LIFE BELTS, OF TEXTILE MATERIAL",5XXX,4315004.0,2120202.0,2438073.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",4210,35583.0,1188.0,65364.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",4279,50417.0,14128.0,51796.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",4850,9471.0,801.0,10841.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",5350,778172.0,427211.0,569916.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",5360,211483.0,56279.0,333688.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",5460,271062.0,128007.0,209094.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",5490,1193049.0,957743.0,1462074.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",5650,295754.0,77845.0,456188.0
630790,"MADE-UP TEXTILE ARTICLES, NESOI",5820,149907.0,119480.0,157249.0
6309,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,0014,35792.0,7613.0,100760.0
6309,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,0026,35792.0,8103.0,103593.0
6309,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,5XXX,20307.0,2867.0,25783.0
6309,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,6XXX,15485.0,5236.0,74977.0
630900,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,0014,35792.0,7613.0,100760.0
630900,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,0026,35792.0,8103.0,103593.0
630900,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,5XXX,20307.0,2867.0,25783.0
630900,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,6XXX,15485.0,5236.0,74977.0
6310,"USED OR NEW RAGS, SCRAP TWINE ETC OF TEXT MATERIAL",5350,250169.0,123199.0,273601.0
6310,"USED OR NEW RAGS, SCRAP TWINE ETC OF TEXT MATERIAL",5XXX,418492.0,280839.0,344144.0
631010,"USED/NEW RAG, SCRP TWNE & WORN-OT ART TWNE ETC SOR",5350,118558.0,95231.0,160806.0
631090,"USE/NEW RAG, SCRP TWNE & WRN-OT ART TWNE ETC NESOI",5350,131611.0,27968.0,112795.0
631090,"USE/NEW RAG, SCRP TWNE & WRN-OT ART TWNE ETC NESOI",5XXX,153411.0,33938.0,150813.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",0017,2531438.0,1222707.0,1314407.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",0021,3446395.0,2145053.0,2772342.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",0024,856319.0,835757.0,1416743.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",2470,1495558.0,886536.0,1206919.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",2XXX,2590076.0,1309296.0,1355599.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",3510,292568.0,194947.0,402625.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",3XXX,292568.0,206163.0,421203.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",4550,116224.0,56307.0,111268.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",4623,192497.0,62037.0,111123.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",4700,1383617.0,288244.0,775446.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",4793,135170.0,71311.0,177797.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",5330,7386734.0,7154617.0,7244979.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",5350,505573.0,43011.0,55558.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",5650,4024610.0,1525413.0,3439067.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",5800,3220497.0,1818920.0,2155516.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",5820,539611.0,101187.0,570263.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",5830,2550049.0,2405928.0,2758702.0
64,"FOOTWEAR, GAITERS ETC. AND PARTS THEREOF",7230,113604.0,431.0,53955.0
6401,"WATERPROOF FOOTWEAR, RUBBER OR PLASTICS, BOND SOLE",0027,2034998.0,1923654.0,2354585.0
6401,"WATERPROOF FOOTWEAR, RUBBER OR PLASTICS, BOND SOLE",5520,1417061.0,828310.0,1998477.0
640192,"RUB OR PLAST BONDED BOOTS NESOI, ANKL COV NOT KNEE",0027,1878338.0,1663487.0,2217407.0
640192,"RUB OR PLAST BONDED BOOTS NESOI, ANKL COV NOT KNEE",5520,1413030.0,769252.0,1955248.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0003,733298.0,650994.0,2068476.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0022,397658.0,276933.0,894669.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0023,732942.0,650994.0,2068476.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0025,317730.0,138148.0,635399.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",4759,254309.0,138148.0,453214.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",4XXX,733298.0,650994.0,2068476.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",5330,1067409.0,393671.0,1177269.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",5380,164173.0,136930.0,223985.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",5490,413659.0,40908.0,119151.0
6402,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",5820,137054.0,23130.0,237582.0
640219,FOOTWEAR RUB PLAST STITCH SPORTS FOOTWEAR NESOI,0026,10373231.0,8538084.0,10424064.0
640219,FOOTWEAR RUB PLAST STITCH SPORTS FOOTWEAR NESOI,0027,5518420.0,3493006.0,4209125.0
640219,FOOTWEAR RUB PLAST STITCH SPORTS FOOTWEAR NESOI,5520,3500058.0,1350619.0,2236127.0
640219,FOOTWEAR RUB PLAST STITCH SPORTS FOOTWEAR NESOI,5XXX,11306894.0,9618293.0,12008557.0
640291,"FOOTWEAR O SOLE UPP RUB OR PLAST NESOI, ANKL COVRD",5490,392590.0,23186.0,53897.0
640291,"FOOTWEAR O SOLE UPP RUB OR PLAST NESOI, ANKL COVRD",5550,627218.0,330837.0,396764.0
640291,"FOOTWEAR O SOLE UPP RUB OR PLAST NESOI, ANKL COVRD",5600,1048831.0,893366.0,927839.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0003,310433.0,102198.0,615971.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0022,390446.0,216116.0,875241.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0023,310433.0,102198.0,615971.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",0025,310162.0,102198.0,615971.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",4759,247097.0,102198.0,434546.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",4XXX,310433.0,102198.0,615971.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",5330,975102.0,335384.0,1161301.0
640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",5820,96639.0,23130.0,237582.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",0017,2166921.0,886106.0,1010277.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",0021,2794592.0,1752060.0,2377723.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",2470,1131041.0,549935.0,904906.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",2XXX,2166921.0,972695.0,1010277.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",4700,545371.0,222423.0,304659.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",5350,159281.0,9158.0,49678.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",5650,3268696.0,667650.0,2957358.0
6403,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER LEA",5830,314135.0,222447.0,319378.0
640312,"FTWR W/LTHR UPP,SKI,CROSS-CTY & SNOWBOARD BOOTS",0014,28272.0,7472.0,39221.0
640312,"FTWR W/LTHR UPP,SKI,CROSS-CTY & SNOWBOARD BOOTS",0026,28272.0,7472.0,39221.0
640312,"FTWR W/LTHR UPP,SKI,CROSS-CTY & SNOWBOARD BOOTS",5700,28272.0,7472.0,39221.0
640312,"FTWR W/LTHR UPP,SKI,CROSS-CTY & SNOWBOARD BOOTS",5XXX,28272.0,7472.0,39221.0
640340,FOOTWEAR LEA UPPER NESOI WITH A METAL TOE-CAP,0027,2835126.0,1605544.0,2268846.0
640340,FOOTWEAR LEA UPPER NESOI WITH A METAL TOE-CAP,5520,2153615.0,875308.0,1246616.0
640340,FOOTWEAR LEA UPPER NESOI WITH A METAL TOE-CAP,5550,599186.0,513583.0,558604.0
640351,"FOOTWEAR, OUTER SOLE & UPP LEA NESOI, ANKLE COVERD",0026,1657068.0,1481246.0,1962128.0
640351,"FOOTWEAR, OUTER SOLE & UPP LEA NESOI, ANKLE COVERD",5XXX,1260234.0,999605.0,1119753.0
640359,"FOOTWEAR, OUTER SOLE & UPPER OF LEATHER NESOI",0014,590245.0,451918.0,506388.0
640359,"FOOTWEAR, OUTER SOLE & UPPER OF LEATHER NESOI",0026,1233570.0,1152076.0,1997023.0
640359,"FOOTWEAR, OUTER SOLE & UPPER OF LEATHER NESOI",5520,643325.0,529121.0,1351302.0
640359,"FOOTWEAR, OUTER SOLE & UPPER OF LEATHER NESOI",5700,590245.0,450830.0,506388.0
640359,"FOOTWEAR, OUTER SOLE & UPPER OF LEATHER NESOI",5XXX,1262028.0,1137560.0,1997023.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0003,1405724.0,339195.0,526420.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0017,1894247.0,809844.0,974838.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0020,93960.0,68257.0,137019.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0021,2052127.0,878101.0,1111857.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0022,1430941.0,642217.0,904452.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0023,1405336.0,339195.0,526420.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0024,157880.0,68257.0,137019.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",0025,1337369.0,300406.0,521975.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",1XXX,93960.0,68257.0,137019.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",2010,93960.0,68257.0,137019.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",2470,1111895.0,549935.0,904906.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",2XXX,1894247.0,809844.0,974838.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",4710,686821.0,186247.0,227203.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",4759,345822.0,108008.0,254349.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",4XXX,1429161.0,339195.0,526420.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",5350,148426.0,8710.0,49678.0
640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",5650,1575078.0,482873.0,2424086.0
640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER NESOI",5490,425081.0,177299.0,380958.0
640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER NESOI",5650,1693618.0,184777.0,533272.0
640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER NESOI",5830,280755.0,42912.0,215048.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",0021,95986.0,11216.0,59770.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",0022,3817619.0,3340423.0,6515716.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",0024,37348.0,11216.0,18578.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",3XXX,37348.0,11216.0,18578.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",4550,55215.0,33640.0,96893.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",4623,161136.0,51150.0,96394.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",4700,607651.0,64337.0,460920.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",4793,41816.0,40182.0,131051.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",5330,663743.0,366572.0,952842.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",5550,8091104.0,6376773.0,7183500.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",5800,2623946.0,1311283.0,1557021.0
6404,"FOOTWEAR, OUTER SOLE RUB, PLAST OR LEA & UPPER TEX",5880,74027.0,3345.0,4742.0
640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,0003,23000.0,386.0,659.0
640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,0022,67384.0,3731.0,5401.0
640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,0023,23000.0,386.0,659.0
640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,0025,23000.0,386.0,659.0
640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,4759,23000.0,386.0,659.0
640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,4XXX,23000.0,386.0,659.0
